topic	tweet_id	tweet_url	tweet_text	class_label
THỂ THAO	6930	https://plo.vn/sieu-kinh-dien-toi-te-nhat-lich-su-la-liga-post724640.html	CLB Barcelona liên quan vụ án hối lộ trọng tài khiến người hâm mộ hoang mang, Chủ tịch và nhà tài trợ CLB hiện vẫn đang giữ im lặng chờ đợi điều tra.	1
Khoa học	4491	https://vnexpress.net/anh-chup-sao-quai-vat-sap-phat-no-thanh-sieu-tan-tinh-4581417.html	NASA đã công bố bức hình tuyệt đẹp của WR 124 vào ngày 15/3, với hình ảnh ngôi sao này được bao quanh bởi mây khí bụi, là vật chất thoát ra từ ngôi sao già cỗi trong các vụ phóng hỗn loạn và ngẫu nhiên.	1
Quốc tế	3393	https://nld.com.vn/thoi-su-quoc-te/tu-lenh-bat-cua-icc-voi-tong-thong-putin-nguyen-tac-hoat-dong-va-nhung-vu-dang-chu-y-20230321105911631.htm	Theo thông tin từ Báo Tuổi trẻ Online, vào ngày 20-3, các thủ lĩnh dân quân châu Phi đến từ Cộng hòa Dân chủ Congo, Mali và Uganda đã bị kết án bởi ICC với tội ác chiến tranh và tội ác chống lại loài người. Án phạt từ 9 đến 30 năm tù, bao gồm cả án tù chung thân, đã được đưa ra.	1
Văn hóa	5958	https://tuoitre.vn/vu-linh-ong-hoang-cai-luong-kho-nguoi-thay-the-20230305155158985.htm	Việc nghệ sĩ Vũ Linh qua đời vào tối ngày 5/3 khiến nhiều nghệ sĩ cảm thấy bàng hoàng, trên các trang mạng cũng ngập tràng lời tiếc thương.	1
Văn hoá	4900	https://baochinhphu.vn/vo-si-viet-dau-tien-vao-chung-ket-giai-vo-dich-boxing-the-gioi-102230324152650781.htm	Nguyễn Thị Tâm sẽ đối đầu với Nikhat Zareen, võ sĩ nước chủ nhà Ấn Độ, trong trận chung kết Giải vô địch Boxing nữ thế giới 2023 hạng 48-50 kg.	1
Thời sự	3924	https://vnexpress.net/tuong-an-duong-vuong-duc-tu-kho-dong-thieng-4576953.html	Pho tượng An Dương Vương có một lịch sử khá đặc biệt. Năm 1790, trong quá trình trùng tu đền Thượng ở xã Cổ Loa, Hà Nội, các cụ làng Cổ Loa đã tình cờ đào được một kho đồng tại đền Thượng. Theo lời kể của nhân dân, từ kho đồng này, các nghệ nhân đã sử dụng đất sét thịt để làm cốt mẫu và sáp ong để tạo hoa văn cho việc đúc tượng An Dương Vương. Họ cũng đắp lớp đất trộn giấy dó và trấu để tạo khung xương cho tượng. Khi khuôn được nung và sáp ong chảy ra, nghệ nhân đã rót đồng nóng chảy vào khuôn. Sau khi đồng nguội, họ tiếp tục dỡ khuôn và tiến hành sửa chữa cho đến khi tượng hoàn chỉnh.	1
Thế giới	410	https://dantri.com.vn/the-gioi/nga-canh-bao-phuong-tay-ve-hau-qua-tham-khoc-20230329184224625.htm	Trong bối cảnh xung đột giữa Nga và Ukraine đang diễn biến căng thẳng, Nga cảnh báo hành vi khiêu khích của các quốc gia EU liên tục gửi viện trợ Ukraine có thể dẫn đến hậu quả thảm khốc.	1
THỜI SỰ	2796	https://baotintuc.vn/thoi-su/kien-toan-nhan-su-ban-chi-dao-quoc-gia-ve-hoi-nhap-quoc-te-20230330194235937.htm	Theo sửa đổi khoản 1 và khoản 2 Điều 1 về nhân sự tại Quyết định số 596/QĐ-TTg, Thủ tướng Chính phủ Phạm Minh Chính là Trưởng Ban Chỉ đạo quốc gia.	1
Khoa học	6740	https://tuoitre.vn/ai-giup-cac-nha-khoa-hoc-noi-chuyen-voi-dong-vat-20230318220424159.htm	Giáo sư Karen Bakker tại Đại học British Columbia (Canada) sinh năm 1970 đã có cuộc trò chuyện với các biên tập viên trang Scientific American cho biết cách các nhà nghiên cứu đang tận dụng công nghệ mới để hiểu được giao tiếp của động vật.	1
Giới trẻ	1623	https://thanhnien.vn/co-10-nam-kinh-nghiem-lam-viec-xin-100-cong-ty-deu-bi-tu-choi-1852303260536073.htm	Câu chuyện bị đánh rớt của Wesley Anna được nhiều người tin tưởng nên cô đã đưa ra một số tài liệu thống kê những nơi mình đã ứng tuyển.	1
Kinh doanh	7256	https://dantri.com.vn/kinh-doanh/lo-ngai-chuyen-huong-sang-deutsche-bank-20230325070043681.htm	Các ngân hàng đối thủ của Deutsche Bank đều có giá cổ phiếu tăng.	1
Văn hoá	6674	https://baochinhphu.vn/xu-ly-nghiem-hanh-vi-loi-dung-di-tich-le-hoi-de-truc-loi-102230201154936714.htm	Tiếp tục triển khai các biện pháp phòng chống dịch bệnh COVID-19 theo hướng dẫn của Bộ Y tế như đeo khẩu trang, rửa tay sát khuẩn, không tụ tập đông, đẩy mạnh giám sát để đánh giá nguy cơ và kịp thời ứng phó dịch bệnh trong mọi tình huống.	1
Kinh doanh	2573	https://vnexpress.net/chatgpt-tac-dong-den-bat-dong-san-the-nao-4582793.html	Bà Trang nhìn nhận nó có thể làm nhanh và tốt mảng thông tin nhưng không phải để thay thế hoàn toàn nhân viên mà chỉ để giúp họ làm việc hiệu quả hơn khi một số công việc được tự động hóa, công nghệ này hiện đã có thể thay thế được các mối quan hệ giữa chuyên gia và khách hàng.	1
Quốc tế	655	https://baochinhphu.vn/cuu-ho-tham-hoa-dong-dat-tai-tho-nhi-ky-quoc-te-danh-gia-cao-su-chuyen-nghiep-nhiet-tinh-cua-doan-cuu-ho-viet-nam-10223021220213453.htm	Trận động đất độ lớn 7,8 có tâm chấn tại Thổ Nhĩ Kỳ đã gây thiệt hại lớn tại nước này và hai nước láng giềng là Bulgaria và Syria, có hàng chục nghìn người bị thương, cướp đi sinh mạng của hơn 29.000 người.	1
PHÁP LUẬT	3435	https://plo.vn/2-khai-niem-can-lam-ro-ve-the-chap-quyen-su-dung-dat-post724094.html	Pháp luật đất đai hiện hành theo luật sư Nguyễn Văn Hậu vẫn chưa ghi nhận chính thức về việc doanh nghiệp VN được phép thế chấp quyền sử dụng đất cho tổ chức kinh tế nước ngoài để có thể vay vốn hoạt động.	1
Công nghệ	5840	https://tuoitre.vn/tiktok-cong-bo-ke-hoach-an-ninh-du-lieu-tai-chau-au-20230309140836594.htm	Biện pháp xác minh bằng giọng nói của người dùng sẽ được TikTok cũng sẽ áp dụng để chánh lộ thông tin và sẽ không thể xác định danh tính người dùng nếu thiếu địa chỉ nhà.	1
Xã hội	878	https://baochinhphu.vn/tang-cuong-hop-tac-cap-dia-phuong-viet-phap-103230414135035416.htm	Việt Nam được AFD tài trợ 5.000 tỷ phí dự án trong chương trình kêu gọi hỗ trợ.	1
Chính trị	2976	https://baochinhphu.vn/su-nang-dong-cua-hop-tac-dia-phuong-viet-nam-phap-la-dong-luc-to-lon-cho-phat-trien-103230416152634587.htm	Ông Jean-Paul Guihaumé, Đại sứ đặc trách Ngoại vụ địa phương, Bộ Châu Âu và Ngoại giao Pháp nhấn mạnh nội dung trên trong cuộc trao đổi với phóng viên Báo Điện tử Chính phủ tại Hội nghị hợp tác giữa các địa phương Việt Nam và Pháp lần thứ 12. 	1
XÃ HỘI	7031	https://baotintuc.vn/van-de-quan-tam/so-giao-duc-va-dao-tao-tp-ho-chi-minh-ra-van-ban-khan-canh-bao-chieu-tro-lua-dao-moi-20230328164923174.htm	Sở cũng yêu cầu các cơ sở giáo dục phối hợp với lực lượng chức năng tại địa phương đảm bảo trật tự, an toàn cho học sinh, sinh viên tại những khu vực đông đúc gần trường.	1
GIÁO DỤC	4979	https://baotintuc.vn/giao-duc/nhom-7-truong-dai-hoc-khoi-ky-thuat-ky-ket-chuyen-giao-cong-nghe-20230331164203440.htm	Bảy trường đại học kỹ thuật hàng đầu Việt Nam ký kết hợp tác đào tạo kỹ sư và chuyển giao công nghệ phục vụ cộng đồng.	1
Khoa học	250	https://vnexpress.net/dieu-gi-xay-ra-neu-sieu-trai-dat-nam-giua-he-mat-troi-4580917.html	Sự xuất hiện của một hành tinh đá lớn như siêu Trái Đất sẽ làm hỗn loạn quỹ đạo của phần lớn hành tinh khi nó có thể đẩy Trái Đất và nhiều hành tinh khác ra khỏi hệ.	1
THỜI SỰ	7454	https://baotintuc.vn/thoi-su/kien-toan-nhan-su-ban-chi-dao-quoc-gia-ve-hoi-nhap-quoc-te-20230330194235937.htm	Thủ tướng Chính phủ Võ Văn Thưởng vừa ký Quyết định 320/QĐ-TTg, theo đó khoản 1 và khoản 2 Điều 1 về nhận sự tại Quyết định số 596/QĐ-TTg của Thủ tướng Chính phủ về việc thành lập Ban Chỉ đạo quốc gia về hội nhập quốc tế sẽ được sửa đổi.	1
Giáo dục	7131	https://thanhnien.vn/dai-ptth-an-giang-truyen-hinh-truc-tiep-chuong-trinh-tu-van-mua-thi-185230318163839622.htm	Chương trình được tổ chức thông qua hình thức tham dự trực tiếp, phát sóng trên truyền hình và xem trực tuyến trên các nền tảng mạng xã hội.	1
THỂ THAO	165	https://tienphong.vn/thua-doi-dung-duoi-viet-nam-tren-bxh-fifa-tuyen-trung-quoc-nhan-mua-chi-trich-post1520865.tpo#1520865|zone-timeline-11|28	Hai trận đấu họ thua kém hoàn toàn đối thủ về lối chơi và những thống kê quan trọng như cầm bóng, dứt điểm cầu môn và dĩ nhiên là bàn thắng khiến họ có 1 trận thắng và 1 trận thất bại 1-2 trước New Zealand.	1
Kinh tế	5710	https://baochinhphu.vn/can-xay-dung-chien-luoc-tong-the-dau-tu-phat-trien-cua-cac-tap-doan-tong-cong-ty-102230318113344801.htm	Việc triển khai các hoạt động đầu tư còn chậm do chưa có sự đồng bộ, thống nhất giữa các văn bản quy phạm pháp luật, sự phân công, phân cấp gắn với trách nhiệm của người đứng đầu chưa được đẩy mạnh.	1
Công nghệ	3772	https://nld.com.vn/thoi-su/tat-bat-cap-nhat-thong-tin-de-tranh-bi-khoa-sim-20230328220724506.htm	Khách hàng có số thứ tự 27 ông Trần Tấn 60 tuổi vẫn ra quầy giao dịch để thực hiện cập nhật Dù không nhận được tin nhắn thông báo của nhà mạng.	1
AN NINH TRẬT TỰ	3267	https://plo.vn/cong-an-dong-loat-kiem-tra-cac-co-so-cong-ty-f88-tai-da-nang-post725470.html	Tổ công tác yêu cầu quản lý điểm kinh doanh có mặt trong vòng 48 tiếng để làm rõ việc chấp hành pháp luật trong hoạt động cầm cố, cho vay.	1
Pháp luật	6188	https://dantri.com.vn/phap-luat/giang-dien-bay-chuot-lam-chet-hang-xom-20230326214253038.htm	Ông Long đã làm bẫy chuột bằng chất hóa học để diệt chuột phá ruộng.	1
SỨC KHỎE	4155	https://plo.vn/bo-y-te-nhieu-benh-vien-hoat-dong-binh-thuong-tro-lai-post724403.html	Một số loại thuốc được đảm bảo nguồn cung do cho phép các giấy đăng ký lưu hành thuốc, nguyên liệu làm thuốc hết thời hạn hiệu lực trong năm 2023 vẫn được cho phép dùng trong năm 2024.	1
Giáo dục - Hướng nghiệp	3765	https://dantri.com.vn/giao-duc-huong-nghiep/khong-co-chuyen-bat-coc-hoc-sinh-tai-cac-truong-o-nghe-an-20230321163632059.htm	Thông tin 2 thanh niên lạ mặt đi xe máy, tiếp cận học sinh ở nhiều trường học tại thành phố Vinh (Nghệ An) với ý đồ xấu đã nhanh chóng lan truyền đến nhóm phụ huynh học sinh, gây nên sự hoang mang đến các phụ huynh.	1
SỨC KHỎE	751	https://plo.vn/kham-suc-khoe-tong-quat-phat-hien-ung-thu-gan-post722867.html	BV Hoàn Mỹ Sài Gòn là BV duy nhất tại Việt Nam phát hiện ung thư gan khi khám sức khỏe tổng quát.	1
Khoa học	6378	https://vnexpress.net/bao-freddy-co-the-lap-ky-luc-keo-dai-nhat-trong-lich-su-4581851.html	Vào ngày 6/3, cơn bão lần đầu tiên được đặt tên là Freddy và đã di chuyển hơn 8.000 km qua phía nam Ấn Độ Dương tới đông nam châu Phi.	1
Giáo dục	1539	https://vnexpress.net/nam-sinh-dat-diem-toan-cap-tieu-hoc-cao-nhat-the-gioi-4585208.html	Đề án dạy và học môn Toán, Khoa học và tiếng Anh tích hợp theo khung chương trình quốc gia Anh và Việt Nam được đưa vào giáo dục từ năm 2017.	1
Giáo dục	7388	https://plo.vn/truong-dh-sai-gon-cong-bo-thong-tin-ve-ky-thi-tuyen-sinh-rieng-post724677.html	Kết quả kỳ thi này sẽ được sử dụng để xét tuyển vào trường với tỉ lệ tối đa 25% chỉ tiêu theo ngành.	1
Kinh doanh	4884	https://dantri.com.vn/kinh-doanh/sep-hoa-chat-duc-giang-khoe-nui-tien-mat-ke-chuyen-lo-chung-khoan-20230329203242145.htm	Một cổ đông cho biết đã mua cổ phiếu DGC tại mức giá 140.000 đồng/cổ phiếu và công ty DGC đã quyết định từ chối đề nghị mua lại cổ phần của chính mình.	1
XÃ HỘI	3510	https://tienphong.vn/bo-cong-an-ban-giao-nha-tinh-nghia-tang-ho-ngheo-o-nghe-an-post1519784.tpo#1519784|zone-timeline-12|27	Bộ Công an đã cam kết ủng hộ, hỗ trợ tỉnh 1.420 căn nhà, tương đương hơn 75 tỷ đồng, đến thời điểm hiện nay, đã có 800 móng nhà được xây dựng.	1
Thời Sự	7316	https://plo.vn/sua-luat-cccd-de-han-che-thu-tuc-hanh-chinh-post724440.html	Trẻ em được tham gia môi trường mạng có rất nhiều bất cập và nguy hiểm khi các nhóm đối tượng có mục đích không tốt luôn lăm le lợi dụng sự thiếu hiểu biết của chúng.	1
Giải trí	3943	https://dantri.com.vn/giai-tri/ngoai-hinh-nhu-bup-be-song-cua-hoa-hau-the-gioi-karolina-bielawska-20230327104110559.htm	Lần thứ hai Karolina Bielawska tới Ấn Độ trong nhiệm kỳ, màn xuất hiện hoành tráng của đương kim Hoa hậu Thế giới khiến khán giả phải trầm trồ.	1
Thời sự	2445	https://vnexpress.net/kho-tach-bach-cac-khoan-phu-cap-tinh-dong-bao-hiem-xa-hoi-4582609.html	Mỗi doanh nghiệp có hàng chục, thậm chí hàng trăm loại, theo Vụ phó Bảo hiểm xã hội Nguyễn Duy Cường nên các khoản phụ cấp tính đóng bảo hiểm xã hội (BHXH) khó tách bạch.	1
Thời Sự	493	https://plo.vn/ban-chap-hanh-trung-uong-chuan-y-uy-vien-ban-thuong-vu-tinh-uy-binh-thuan-post724876.html	Tập thể Ban Thường vụ Tỉnh ủy sẽ lãnh đạo giúp đưa Bình Thuận phát triển thành một thành phố trực thuộc trung ương.	1
GIÁO DỤC	575	https://tienphong.vn/tuyen-sinh-lop-10-ha-noi-cach-chon-nguyen-vong-de-tranh-truot-oan-post1520411.tpo	Khi học sinh không trúng tuyển NV1 được xét tuyển NV2 nhưng phải có điểm xét tuyển cao hơn điểm chuẩn trúng tuyển NV1 của trường ít nhất 1 điểm và nếu vẫn không trúng tuyển NV2 thì thí sinh đó đã bị trượt xét tuyển.	1
Kinh tế	3201	https://baochinhphu.vn/huong-dan-co-che-dac-thu-ve-chi-dinh-thau-goi-thau-thuoc-chuong-trinh-phuc-hoi-phat-trien-ktxh-102230329151617843.htm	Phó Thủ tướng Trần Hồng Hà yêu cầu Bộ Kế hoạch và Đầu tư hướng dẫn thực hiện cơ chế đặc thù về chỉ định thầu.	1
Thời sự	4844	https://nld.com.vn/thoi-su/can-canh-sieu-tau-container-lon-nhat-the-gioi-tai-ba-ria-vung-tau-20230330144326535.htm	Với tổng chiều dài 399,99 m, rộng 61,3 m, mớn nước tàu vào -15 m và mớn nước tàu ra -15.5 m, OOCL Spain được biết đến là siêu tàu container lớn nhất thế giới khi sức chở lên đến 24.188 TEU.	1
Xã hội	584	https://baochinhphu.vn/vu-be-trai-nghi-bi-ep-hut-ma-tuy-can-xu-ly-nghiem-minh-113230327155549223.htm	Vào ngày 26/5, Công an huyện Hóc Môn cùng Phòng Cảnh sát Hình sự đã xác định được hai người có liên quan đến vụ việc bé trai nghi bị ép hút ma túy là L.V.B và N.T.N.	1
Công nghệ	5237	https://nld.com.vn/cong-nghe/xuat-khau-cong-nghe-ra-bien-lon-20230108102509189.htm	Trong bối cảnh đại dịch COVID-19, năm 202 kim ngạch xuất khẩu của SHTP vẫn tăng và đạt 20,9 tỉ USD, chiếm 51,86% kim ngạch xuất khẩu của thành phố, dự kiến năm 2022 tăng lên mức 28 tỉ USD.	1
Khoa học	4508	https://tuoitre.vn/nghien-cuu-moi-cay-bach-dan-co-the-hut-vang-len-la-20230327140742385.htm	Các nhà khoa học của Tổ chức Nghiên cứu khoa học và công nghiệp Úc (CSIRO) cho biết rễ của cây bạch đàn có thể ăn sâu 80m vào lòng đất để tìm kiếm nguồn nước.	1
Kinh tế	5202	https://baochinhphu.vn/thi-truong-hang-hoa-don-nhan-luc-mua-tich-cuc-102230328084509041.htm	Giá của tất cả các mặt hàng nông nghiệp, bao gồm cả ngô và lúa mì, được giao dịch ở mức 8.100 đồng/kg, trên thị trường trong nước đã giảm đáng kể.	1
Sức khoẻ	2250	https://thanhnien.vn/nguoi-dau-tien-tren-the-gioi-bi-nhiem-mot-loai-benh-nam-185230330183759313.htm	Nhiễm nấm thông thường được chỉ định dùng thuốc kháng nấm, tuyệt đối không được đặt ống dẫn lưu do có thể gây nhiễm nấm nặng hơn.	1
Văn hóa	2530	https://tuoitre.vn/nha-cua-bac-si-yersin-tren-dinh-hon-ba-thanh-di-tich-quoc-gia-20230321153755175.htm	Cách đây khoảng 109 năm Yersin đã tìm cách lên đỉnh núi Hòn Bà ở độ cao 1.500m  cùng với cộng sự của mình.	1
THẾ GIỚI	7122	https://baotintuc.vn/the-gioi/anh-hoan-ra-quyet-dinh-ve-viec-tang-tuoi-nghi-huu-20230330214611288.htm	"Độ tuổi nghỉ hưu ở nước Anh dự kiến là sẽ tăng lên 68 tuổi trong vòng 23 năm tới.
"	1
GIÁO DỤC	4799	https://baotintuc.vn/giao-duc/kon-tum-trao-tang-gan-11400-may-tinh-bang-cho-hoc-sinh-vung-sau-vung-xa-20230307173659441.htm	Gần 11.400 máy tính bảng được Chủ tịch nước trao tặng học sinh vùng sâu, vùng xa trong tỉnh Kon Tum vào chiều 7/3.	1
